species_name,taxon_key,occurrence_key,has_image
Betula pubescens,9118014,2515717599,1
Betula pubescens,9118014,2515723542,1
Betula pubescens,9118014,2515724679,1
Betula pubescens,9118014,1702231150,1
Betula pubescens,9118014,1928685772,1
Betula pubescens,9118014,1701322568,1
Betula pubescens,9118014,1702033484,1
Betula pubescens,9118014,1702195487,1
Betula pubescens,9118014,1935655727,1
Betula pubescens,9118014,1148189902,1
Betula pubescens,9118014,1148189903,1
Betula pubescens,9118014,1148189917,1
Betula pubescens,9118014,1697226987,1
Betula pubescens,9118014,1702033695,1
Betula pubescens,9118014,1702033777,1
Betula pubescens,9118014,1702034091,1
Betula pubescens,9118014,1935655749,1
Betula pubescens,9118014,1702035617,1
Betula pubescens,9118014,1701325088,1
Betula pubescens,9118014,1701853247,1
Betula pubescens,9118014,1697462688,1
Betula pubescens,9118014,1697462730,1
Betula pubescens,9118014,1697462865,1
Betula pubescens,9118014,1697462883,1
Betula pubescens,9118014,1697462928,1
Betula pubescens,9118014,1702246265,1
Betula pubescens,9118014,237689001,1
Betula pubescens,9118014,1701329587,1
Betula pubescens,9118014,1702167525,1
Betula pubescens,9118014,575266872,1
Betula pubescens,9118014,2416990042,1
Betula pubescens,9118014,1701970176,1
Betula pubescens,9118014,1697463081,1
Betula pubescens,9118014,1701860590,1
Betula pubescens,9118014,1697226960,1
Betula pubescens,9118014,1697226991,1
Betula pubescens,9118014,1990220473,1
Betula pubescens,9118014,1702167284,1
Betula pubescens,9118014,1702187658,1
Betula pubescens,9118014,1697462814,1
Betula pubescens,9118014,1697462893,1
Betula pubescens,9118014,1697462898,1
Betula pubescens,9118014,1697462930,1
Betula pubescens,9118014,1701289001,1
Betula pubescens,9118014,1701837273,1
Betula pubescens,9118014,1701860648,1
Betula pubescens,9118014,1701860649,1
Betula pubescens,9118014,1702215518,1
Betula pubescens,9118014,1702215702,1
Betula pubescens,9118014,1702248168,1
Betula pubescens,9118014,1702248234,1
Betula pubescens,9118014,1702248330,1
Betula pubescens,9118014,1949933101,1
Betula pubescens,9118014,2514175338,1
Betula pubescens,9118014,2514215340,1
Betula pubescens,9118014,2514221371,1
Betula pubescens,9118014,2514254368,1
Betula pubescens,9118014,2515717534,1
Betula pubescens,9118014,2515718610,1
Betula pubescens,9118014,2515719325,1
Betula pubescens,9118014,1701649030,1
Betula pubescens,9118014,1702193699,1
Betula pubescens,9118014,1702193711,1
Betula pubescens,9118014,1702187621,1
Betula pubescens,9118014,1702215739,1
Betula pubescens,9118014,1697777628,1
Betula pubescens,9118014,1697462920,1
Betula pubescens,9118014,1697463201,1
Betula pubescens,9118014,1697463342,1
Betula pubescens,9118014,1701261541,1
Betula pubescens,9118014,1701430652,1
Betula pubescens,9118014,1702032763,1
Betula pubescens,9118014,1702248272,1
Betula pubescens,9118014,1702248313,1
Betula pubescens,9118014,1697462771,1
Betula pubescens,9118014,1697462782,1
Betula pubescens,9118014,1697462786,1
Betula pubescens,9118014,1697462788,1
Betula pubescens,9118014,1697462797,1
Betula pubescens,9118014,1697462803,1
Betula pubescens,9118014,1701260214,1
Betula pubescens,9118014,1702187750,1
Betula pubescens,9118014,1702187766,1
Betula pubescens,9118014,1697462936,1
Betula pubescens,9118014,1701319515,1
Betula pubescens,9118014,1701585458,1
Betula pubescens,9118014,1701860658,1
Betula pubescens,9118014,1702187751,1
Betula pubescens,9118014,2516085142,1
Betula pubescens,9118014,1135435007,1
Betula pubescens,9118014,1701836362,1
Betula pubescens,9118014,1701836434,1
Betula pubescens,9118014,1702346486,1
Betula pubescens,9118014,1148190069,1
Betula pubescens,9118014,1697463145,1
Betula pubescens,9118014,1697463202,1
Betula pubescens,9118014,1697463204,1
Betula pubescens,9118014,1697463221,1
Betula pubescens,9118014,1702003298,1
Betula pubescens,9118014,1702200439,1
Betula pubescens,9118014,1702254973,1
Betula pubescens,9118014,2515727953,1
Betula pubescens,9118014,1697461661,1
Betula pubescens,9118014,1697462972,1
Betula pubescens,9118014,1701844124,1
Betula pubescens,9118014,1697462879,1
Betula pubescens,9118014,1697463100,1
Betula pubescens,9118014,1701563007,1
Betula pubescens,9118014,1701838862,1
Betula pubescens,9118014,1702205552,1
Betula pubescens,9118014,1697462739,1
Betula pubescens,9118014,1697462754,1
Betula pubescens,9118014,1697463257,1
Betula pubescens,9118014,1701841160,1
Betula pubescens,9118014,1702198519,1
Betula pubescens,9118014,1702198650,1
Betula pubescens,9118014,1702198714,1
Betula pubescens,9118014,237689023,1
Betula pubescens,9118014,2514174346,1
Betula pubescens,9118014,2514213354,1
Betula pubescens,9118014,2514221370,1
Betula pendula,5331916,2452362534,1
Betula pendula,5331916,2465052641,0
Betula pendula,5331916,2465052662,0
Betula pendula,5331916,2234228337,1
Betula pendula,5331916,2242357770,1
Betula pendula,5331916,2013664915,1
Betula pendula,5331916,2465052269,0
Betula pendula,5331916,2597535043,1
Betula pendula,5331916,2564817848,1
Betula pendula,5331916,2238662275,1
Betula pendula,5331916,2464513594,1
Betula pendula,5331916,1978365088,1
Betula pendula,5331916,1949917736,0
Betula pendula,5331916,1986891814,1
Betula pendula,5331916,1801063458,1
Betula pendula,5331916,1989268673,1
Betula pendula,5331916,1831516846,1
Betula pendula,5331916,1949960388,1
Betula pendula,5331916,2417023593,1
Betula pendula,5331916,2462808676,1
Betula pendula,5331916,1949917773,1
Betula pendula,5331916,2252418618,1
Betula pendula,5331916,2405220187,1
Betula pendula,5331916,1935655865,1
Betula pendula,5331916,1038066613,1
Betula pendula,5331916,1038066608,1
Betula pendula,5331916,1038066611,1
Betula pendula,5331916,1038066615,1
Betula pendula,5331916,1146323271,1
Betula pendula,5331916,1697350198,1
Betula pendula,5331916,1697350096,1
Betula pendula,5331916,1697379900,1
Betula pendula,5331916,1702392110,1
Betula pendula,5331916,1801063502,1
Betula pendula,5331916,1801063521,1
Betula pendula,5331916,1563365415,0
Betula pendula,5331916,1697462413,1
Betula pendula,5331916,1839955566,1
Betula pendula,5331916,1989305772,1
Betula pendula,5331916,2238662964,1
Betula pendula,5331916,2270177829,1
Betula pendula,5331916,1702378263,1
Betula pendula,5331916,1702378528,1
Betula pendula,5331916,1702378587,1
Betula pendula,5331916,2514264257,1
Betula pendula,5331916,1697350116,1
Betula pendula,5331916,1697462368,1
Betula pendula,5331916,1701326647,1
Betula pendula,5331916,1801063536,1
Betula pendula,5331916,1801063545,1
Betula pendula,5331916,2238662784,1
Betula pendula,5331916,2515706900,1
Betula pendula,5331916,1697462326,1
Betula pendula,5331916,1697462330,1
Betula pendula,5331916,1701282286,1
Betula pendula,5331916,1701647537,1
Betula pendula,5331916,1702243655,1
Betula pendula,5331916,1697462383,1
Betula pendula,5331916,1697462387,1
Betula pendula,5331916,1949933330,1
Betula pendula,5331916,2417023553,1
Betula pendula,5331916,2573214765,0
Betula pendula,5331916,1697227140,1
Betula pendula,5331916,1697462376,1
Betula pendula,5331916,2417024196,1
Betula pendula,5331916,2532989747,1
Betula pendula,5331916,2417023083,1
Betula pendula,5331916,1701278952,1
Betula pendula,5331916,1701278971,1
Betula pendula,5331916,1701326574,1
Betula pendula,5331916,1701326578,1
Betula pendula,5331916,1701326585,1
Betula pendula,5331916,1701345476,1
Betula pendula,5331916,1701970722,1
Betula pendula,5331916,1702516427,1
Betula pendula,5331916,1929770659,1
Betula pendula,5331916,1697462417,1
Betula pendula,5331916,1830970182,1
Betula pendula,5331916,2397794134,1
Betula pendula,5331916,2573214494,0
Betula pendula,5331916,900333560,1
Betula pendula,5331916,1701676390,1
Betula pendula,5331916,1701887057,1
Betula pendula,5331916,1701887073,1
Betula pendula,5331916,1702317885,1
Betula pendula,5331916,1146319450,0
Betula pendula,5331916,1701887287,1
Betula pendula,5331916,1702318208,1
Betula pendula,5331916,1702318300,1
Betula pendula,5331916,1702318317,1
Betula pendula,5331916,2514172257,1
Betula pendula,5331916,1697462310,1
Betula pendula,5331916,1697227201,1
Betula pendula,5331916,1697462311,1
Betula pendula,5331916,1697462359,1
Betula pendula,5331916,1839391898,1
Betula pendula,5331916,1702107053,1
Betula pendula,5331916,1697462468,1
Betula pendula,5331916,1697777697,1
Betula pendula,5331916,1701276567,1
Betula pendula,5331916,1701648494,1
Betula pendula,5331916,1804502403,1
Betula pendula,5331916,2532990265,1
Betula pendula,5331916,1928087434,1
Betula pendula,5331916,1928542384,1
Betula pendula,5331916,1928743748,1
Betula pendula,5331916,1928780305,1
Betula pendula,5331916,1930167978,1
Betula pendula,5331916,1930409624,1
Betula pendula,5331916,1930429593,1
Betula pendula,5331916,1697462402,1
Betula pendula,5331916,1849193408,1
Betula pendula,5331916,2234299919,1
Betula pendula,5331916,1319527730,1
Betula pendula,5331916,1702269731,1
Betula pendula,5331916,2270225195,1
Betula pendula,5331916,1146319227,1
Betula pendula,5331916,1935655798,1
Betula pendula,5331916,1929020484,1
Betula pendula,5331916,1697777634,1
Betula pendula,5331916,1146261500,1
Betula pendula,5331916,1697379905,1
Betula pendula,5331916,1701849294,1
Betula pendula,5331916,1701859436,1
Betula pendula,5331916,1702218876,1
Betula pendula,5331916,1935655757,1
Betula pendula,5331916,1701867794,1
Betula pendula,5331916,1930262070,1
Betula pendula,5331916,2234298972,1
Betula pendula,5331916,1702037118,1
Betula pendula,5331916,2234300213,1
Betula pendula,5331916,1697462439,1
Betula pendula,5331916,1697462592,1
Betula pendula,5331916,1701315973,1
Betula pendula,5331916,1702036560,1
Betula pendula,5331916,1702231230,1
Betula pendula,5331916,1697227354,1
Betula pendula,5331916,1701655747,1
Betula pendula,5331916,1702196354,1
Betula pendula,5331916,1697462496,1
Betula pendula,5331916,1701628318,1
Betula pendula,5331916,437292084,1
Betula pendula,5331916,1701628291,1
Betula pendula,5331916,1702232442,1
Betula pendula,5331916,2416991809,1
Betula pendula,5331916,1148189253,1
Betula pendula,5331916,1148189259,1
Betula pendula,5331916,1148189273,1
Betula pendula,5331916,1148189823,1
Betula pendula,5331916,1148189844,1
Betula pendula,5331916,1701296511,1
Betula pendula,5331916,1702218113,1
Betula pendula,5331916,1702033856,1
Betula pendula,5331916,1701853189,1
Betula pendula,5331916,1702228098,1
Betula pendula,5331916,1697462491,1
Betula pendula,5331916,1697462577,1
Betula pendula,5331916,1697462582,1
Betula pendula,5331916,1702195274,1
Betula pendula,5331916,1702228218,1
Betula pendula,5331916,237688444,1
Betula pendula,5331916,1146316222,1
Betula pendula,5331916,1701334720,1
Betula pendula,5331916,1701636964,1
Betula pendula,5331916,1701837661,1
Betula pendula,5331916,1702246284,1
Betula pendula,5331916,237688447,1
Betula pendula,5331916,2416991340,1
Betula pendula,5331916,1701296889,1
Betula pendula,5331916,1702217533,1
Betula pendula,5331916,1949933297,1
Betula pendula,5331916,1228022338,1
Betula pendula,5331916,1228025436,1
Betula pendula,5331916,1228028180,1
Betula pendula,5331916,1228030966,1
Betula pendula,5331916,2453475371,1
Betula pendula,5331916,1099842755,1
Betula pendula,5331916,1843411124,1
Betula pendula,5331916,1095002983,1
Betula pendula,5331916,1697777679,1
Betula pendula,5331916,1702216657,1
Betula pendula,5331916,1839548236,1
Betula pendula,5331916,1839548241,1
Betula pendula,5331916,1839548249,1
Betula pendula,5331916,1839548256,1
Betula pendula,5331916,1839548267,1
Betula pendula,5331916,1701848435,1
Betula pendula,5331916,1839548205,1
Betula pendula,5331916,1701322503,1
Betula pendula,5331916,1099842753,1
Betula pendula,5331916,1839549411,1
Betula pendula,5331916,1839549416,1
Betula pendula,5331916,1146233536,1
Betula pendula,5331916,1146244688,0
Betula pendula,5331916,1146244692,1
Betula pendula,5331916,1697462391,1
Betula pendula,5331916,1702215177,1
Betula pendula,5331916,1702215263,1
Betula pendula,5331916,1702314823,1
Betula pendula,5331916,1146374252,1
Betula pendula,5331916,1146374500,1
Betula pendula,5331916,1146386464,1
Betula pendula,5331916,1701848133,1
Betula pendula,5331916,1702215505,1
Betula pendula,5331916,1949933109,1
Betula pendula,5331916,1949933612,1
Betula pendula,5331916,1228027593,1
Betula pendula,5331916,1228034877,1
Betula pendula,5331916,1804499990,1
Betula pendula,5331916,1804573514,1
Betula pendula,5331916,1697777689,1
Betula pendula,5331916,1697462671,1
Betula pendula,5331916,1146249389,1
Betula pendula,5331916,1146250032,0
Betula pendula,5331916,1697462651,1
Betula pendula,5331916,1702218360,1
Betula pendula,5331916,1146387258,1
Betula pendula,5331916,1697315401,1
Betula pendula,5331916,1697462396,1
Betula pendula,5331916,1701792682,1
Betula pendula,5331916,2397721666,1
Betula pendula,5331916,2397740999,1
Betula pendula,5331916,1146351481,1
Betula pendula,5331916,1146354438,1
Betula pendula,5331916,1701607722,1
Betula pendula,5331916,1702082066,1
Betula pendula,5331916,2243309711,1
Betula pendula,5331916,1148622868,1
Betula pendula,5331916,1701618061,1
Betula pendula,5331916,1988765279,1
Betula pendula,5331916,2516093093,1
Betula pendula,5331916,1701762159,1
Betula pendula,5331916,1701836219,1
Betula pendula,5331916,1702185244,1
Betula pendula,5331916,1148189641,1
Betula pendula,5331916,1701631371,1
Betula pendula,5331916,1702032997,1
Betula pendula,5331916,1697462478,1
Betula pendula,5331916,1801060342,1
Betula pendula,5331916,1701413840,1
Betula pendula,5331916,1148497117,1
Betula pendula,5331916,1928190022,1
Betula pendula,5331916,1146333335,1
Betula pendula,5331916,1146333384,1
Betula pendula,5331916,1697462416,1
Betula pendula,5331916,1701222669,1
Betula pendula,5331916,1702191240,1
Betula pendula,5331916,925147986,0
Betula pendula,5331916,1701629210,1
Betula pendula,5331916,1701841237,1
Betula pendula,5331916,1701841291,1
Betula pendula,5331916,1701841299,1
Betula pendula,5331916,1702184789,1
Betula pendula,5331916,1702197696,1
Betula pendula,5331916,1702197745,1
Betula pendula,5331916,1702197831,1
Betula pendula,5331916,1702197908,1
Betula pendula,5331916,1702197973,1
Betula pendula,5331916,1702198028,1
Betula pendula,5331916,1146388931,1
Betula pendula,5331916,1701839160,1
Betula pendula,5331916,1701843341,1
Betula pendula,5331916,1701843345,1
Betula pendula,5331916,1702191561,1
Betula pendula,5331916,1702192406,1
Betula pendula,5331916,1702203374,1
Betula pendula,5331916,1702203541,1
Betula pendula,5331916,1702197235,1
Betula pendula,5331916,1702197489,1
Betula pendula,5331916,1702197515,1
Betula pendula,5331916,1702197555,1
Betula pendula,5331916,1839700606,1
Betula pendula,5331916,2515216792,1
Betula pendula,5331916,1988847165,1
Betula pendula,5331916,1988875470,1
Betula pendula,5331916,1989531412,1
Betula pendula,5331916,1146331119,1
Betula pendula,5331916,1146332007,1
Betula pendula,5331916,1146335863,1
Betula pendula,5331916,1701829579,1
Betula pendula,5331916,1927815373,1
Betula pendula,5331916,1989343891,1
Betula pendula,5331916,731859233,1
Betula pendula,5331916,731859234,1
Betula pendula,5331916,1701398423,1
Betula pendula,5331916,1929665949,1
Betula pendula,5331916,1989206885,1
Betula pendula,5331916,1701305702,1
Betula pendula,5331916,2243310355,1
Betula pendula,5331916,1701828790,1
Betula pendula,5331916,1702162588,1
Betula pendula,5331916,1839953174,1
Betula pendula,5331916,1146335089,1
Betula pendula,5331916,1701828781,1
Betula pendula,5331916,1839953153,1
Betula pendula,5331916,1839953167,1
Betula pendula,5331916,439321810,1
Betula pendula,5331916,1146329529,1
Betula pendula,5331916,1146335067,1
Betula pendula,5331916,1840028579,1
Prunus spinosa,3023221,2464538715,1
Prunus spinosa,3023221,2464540914,1
Prunus spinosa,3023221,2597554013,1
Prunus spinosa,3023221,1978365880,1
Prunus spinosa,3023221,1851018321,1
Prunus spinosa,3023221,1837903303,1
Prunus spinosa,3023221,1801083595,1
Prunus spinosa,3023221,1801083630,1
Prunus spinosa,3023221,2451574404,1
Prunus spinosa,3023221,1697750990,1
Prunus spinosa,3023221,2417013834,1
Prunus spinosa,3023221,1697350977,1
Prunus spinosa,3023221,1291930184,1
Prunus spinosa,3023221,1949959851,1
Prunus spinosa,3023221,1584394029,1
Prunus spinosa,3023221,1978366355,1
Prunus spinosa,3023221,2467683585,1
Prunus spinosa,3023221,1062841234,1
Prunus spinosa,3023221,1697799288,1
Prunus spinosa,3023221,1697799357,1
Prunus spinosa,3023221,1038235415,1
Prunus spinosa,3023221,1062841256,1
Prunus spinosa,3023221,2467683583,1
Prunus spinosa,3023221,1848991719,1
Prunus spinosa,3023221,1702378057,1
Prunus spinosa,3023221,1702378274,1
Prunus spinosa,3023221,2515708213,1
Prunus spinosa,3023221,1949941591,1
Prunus spinosa,3023221,1135458453,1
Prunus spinosa,3023221,1701910600,1
Prunus spinosa,3023221,1702373686,1
Prunus spinosa,3023221,1702373755,1
Prunus spinosa,3023221,1702373906,1
Prunus spinosa,3023221,1701910640,1
Prunus spinosa,3023221,2515356549,1
Prunus spinosa,3023221,1135457854,1
Prunus spinosa,3023221,1697551441,1
Prunus spinosa,3023221,1697697189,1
Prunus spinosa,3023221,1702255489,1
Prunus spinosa,3023221,1702255548,1
Prunus spinosa,3023221,1702559832,1
Prunus spinosa,3023221,1701457169,1
Prunus spinosa,3023221,1701887140,1
Prunus spinosa,3023221,1135458252,1
Prunus spinosa,3023221,1701861291,1
Prunus spinosa,3023221,1701861350,1
Prunus spinosa,3023221,1702253439,1
Prunus spinosa,3023221,1702253490,1
Prunus spinosa,3023221,1702252406,1
Prunus spinosa,3023221,1701649792,1
Prunus spinosa,3023221,1701649801,1
Prunus spinosa,3023221,1701861351,1
Prunus spinosa,3023221,1702252624,1
Prunus spinosa,3023221,1702252734,1
Prunus spinosa,3023221,1702252783,1
Prunus spinosa,3023221,1702104379,1
Prunus spinosa,3023221,1702243532,1
Prunus spinosa,3023221,1702559797,1
Prunus spinosa,3023221,1702253096,1
Prunus spinosa,3023221,286838275,1
Prunus spinosa,3023221,1701431442,1
Prunus spinosa,3023221,1702253478,1
Prunus spinosa,3023221,1701431360,1
Prunus spinosa,3023221,1701861457,1
Prunus spinosa,3023221,1702037438,1
Prunus spinosa,3023221,1702253277,1
Prunus spinosa,3023221,2417011040,1
Prunus spinosa,3023221,865469992,1
Prunus spinosa,3023221,1697551249,1
Prunus spinosa,3023221,2417011287,1
Prunus spinosa,3023221,2462822820,1
Prunus spinosa,3023221,1701861529,1
Prunus spinosa,3023221,1702207961,1
Prunus spinosa,3023221,1702253103,1
Prunus spinosa,3023221,1702252201,1
Prunus spinosa,3023221,1697733273,1
Prunus spinosa,3023221,1697551251,1
Prunus spinosa,3023221,1697663056,1
Prunus spinosa,3023221,1702231062,1
Prunus spinosa,3023221,1057541478,1
Prunus spinosa,3023221,1697551268,1
Prunus spinosa,3023221,1702231049,1
Prunus spinosa,3023221,1801065791,1
Prunus spinosa,3023221,1935714168,1
Prunus spinosa,3023221,2417011048,1
Prunus spinosa,3023221,1702036803,1
Prunus spinosa,3023221,1702245125,1
Prunus spinosa,3023221,1697799292,1
Prunus spinosa,3023221,1701849210,1
Prunus spinosa,3023221,1701862337,1
Prunus spinosa,3023221,1702252301,1
Prunus spinosa,3023221,1697551333,1
Prunus spinosa,3023221,1702243114,1
Prunus spinosa,3023221,1697799286,1
Prunus spinosa,3023221,1702316002,1
Prunus spinosa,3023221,60023512,1
Prunus spinosa,3023221,2517591637,1
Prunus spinosa,3023221,1702248620,1
Prunus spinosa,3023221,1697551276,1
Prunus spinosa,3023221,1702231175,1
Prunus spinosa,3023221,1949941704,1
Prunus spinosa,3023221,1701623496,1
Prunus spinosa,3023221,1697799330,1
Prunus spinosa,3023221,1702216531,1
Prunus spinosa,3023221,1702245498,1
Prunus spinosa,3023221,1697799299,1
Prunus spinosa,3023221,1702315560,1
Prunus spinosa,3023221,1702315719,1
Prunus spinosa,3023221,1100001832,1
Prunus spinosa,3023221,1148627898,1
Prunus spinosa,3023221,1697799291,1
Prunus spinosa,3023221,1701886164,1
Prunus spinosa,3023221,1949941585,1
Prunus spinosa,3023221,21314833,1
Prunus spinosa,3023221,1949941941,1
Prunus spinosa,3023221,1702185941,1
Prunus spinosa,3023221,1699851083,1
Prunus spinosa,3023221,1701792851,1
Prunus spinosa,3023221,1702206655,1
Prunus spinosa,3023221,2517569580,1
Prunus spinosa,3023221,437161081,1
Prunus spinosa,3023221,2532989518,1
Prunus spinosa,3023221,1702024333,1
Prunus spinosa,3023221,1701841595,1
Prunus spinosa,3023221,925147896,0
Prunus spinosa,3023221,1122937099,1
Prunus spinosa,3023221,1148166155,1
Prunus spinosa,3023221,1148620928,1
Prunus spinosa,3023221,2515347701,1
Prunus spinosa,3023221,2515405423,1
Prunus spinosa,3023221,2417004830,1
Prunus spinosa,3023221,60023274,1
Prunus spinosa,3023221,1702201544,1
Prunus spinosa,3023221,775302516,1
Prunus spinosa,3023221,1701841534,1
Prunus spinosa,3023221,1697551211,1
Prunus spinosa,3023221,1697551291,1
Prunus spinosa,3023221,2516059159,1
Prunus spinosa,3023221,2514783715,1
Prunus spinosa,3023221,2516477934,1
Prunus spinosa,3023221,2516786603,1
Prunus spinosa,3023221,1100001830,1
Prunus spinosa,3023221,2515863890,1
Prunus spinosa,3023221,2417011688,1
Prunus spinosa,3023221,1701858608,1
Prunus spinosa,3023221,2243299312,1
Prunus spinosa,3023221,1701785783,1
Prunus spinosa,3023221,1148627885,1
Prunus spinosa,3023221,1701782161,1
Prunus spinosa,3023221,1701975110,1
Prunus spinosa,3023221,2516971651,1
Prunus spinosa,3023221,574718792,1
Prunus spinosa,3023221,1702437197,1
Prunus spinosa,3023221,1702025021,1
Prunus spinosa,3023221,1100001836,1
Prunus spinosa,3023221,1148627917,1
Prunus spinosa,3023221,2243306164,1
Prunus spinosa,3023221,574923508,1
Prunus spinosa,3023221,1697799308,1
Prunus spinosa,3023221,1697799362,1
Prunus spinosa,3023221,2515990375,1
Prunus spinosa,3023221,2417011070,1
Prunus spinosa,3023221,2517775517,1
Prunus spinosa,3023221,1949284312,1
Prunus spinosa,3023221,2516974866,1
Prunus spinosa,3023221,2517017846,1
Prunus spinosa,3023221,2515250552,1
Prunus spinosa,3023221,2417010328,1
Prunus spinosa,3023221,1122936573,1
Prunus spinosa,3023221,1148646268,1
Prunus spinosa,3023221,1148646335,1
Prunus spinosa,3023221,1697551165,1
Prunus spinosa,3023221,2417010514,1
Prunus spinosa,3023221,2417011445,1
Prunus spinosa,3023221,1697551313,1
Prunus spinosa,3023221,2417009578,1
Prunus spinosa,3023221,2532989367,1
Prunus spinosa,3023221,2417011071,1
Prunus spinosa,3023221,1697733185,1
Prunus spinosa,3023221,2417011212,1
Prunus spinosa,3023221,2417011378,1
Prunus spinosa,3023221,2417011586,1
Prunus spinosa,3023221,864907274,1
Prunus spinosa,3023221,1697733284,1
Prunus spinosa,3023221,2417009014,1
Prunus spinosa,3023221,1697733248,1
Prunus spinosa,3023221,2532988599,1
Prunus spinosa,3023221,2532989003,1
Prunus spinosa,3023221,1843517440,1
Prunus spinosa,3023221,1949284222,1
Prunus spinosa,3023221,1148627911,1
Prunus spinosa,3023221,1697551419,1
Prunus spinosa,3023221,2517901995,1
Prunus spinosa,3023221,1697551442,1
Prunus spinosa,3023221,439156834,1
Prunus spinosa,3023221,1148671733,1
Prunus spinosa,3023221,1697551248,1
Prunus spinosa,3023221,1949284212,1
Prunus spinosa,3023221,2517018114,1
Prunus spinosa,3023221,1840549845,1
Prunus spinosa,3023221,2417008779,1
Prunus spinosa,3023221,2417010675,1
Prunus spinosa,3023221,2417012022,1
Prunus spinosa,3023221,1697799311,1
Prunus spinosa,3023221,1697551346,1
Prunus spinosa,3023221,1148166042,1
Prunus spinosa,3023221,1949284221,1
Prunus spinosa,3023221,1949284224,1
Prunus spinosa,3023221,1144082376,1
Prunus spinosa,3023221,2514127639,1
Prunus spinosa,3023221,1697733250,1
Prunus spinosa,3023221,1701864173,1
Prunus spinosa,3023221,1148627878,1
Prunus spinosa,3023221,1148634782,1
Prunus spinosa,3023221,2417010742,1
Prunus spinosa,3023221,2417011827,1
Prunus spinosa,3023221,2516046078,1
Prunus spinosa,3023221,2417009736,1
Prunus spinosa,3023221,1697799369,1
Prunus spinosa,3023221,1697551232,1
Prunus spinosa,3023221,2515639535,1
Prunus spinosa,3023221,1697799275,1
Prunus spinosa,3023221,2573109572,1
Prunus spinosa,3023221,1701265212,1
Prunus spinosa,3023221,1702279592,1
Prunus spinosa,3023221,1703045038,1
Prunus spinosa,3023221,1702279580,1
Prunus spinosa,3023221,2243306367,1
Prunus spinosa,3023221,2532989217,1
Prunus spinosa,3023221,1144082358,1
Prunus spinosa,3023221,1703045039,1
Prunus spinosa,3023221,1843517439,1
Prunus spinosa,3023221,1697551311,1
Prunus spinosa,3023221,2514796707,1
Prunus spinosa,3023221,1697551267,1
Prunus spinosa,3023221,1701871880,1
Prunus spinosa,3023221,2514782718,1
Prunus spinosa,3023221,1949284223,1
Prunus spinosa,3023221,2514754740,1
Prunus spinosa,3023221,2514820758,1
Prunus spinosa,3023221,1148166034,1
Prunus spinosa,3023221,1148166044,1
Prunus spinosa,3023221,1148166058,1
Prunus spinosa,3023221,1148166068,1
Prunus spinosa,3023221,1148166102,1
Prunus spinosa,3023221,1148166110,1
Prunus spinosa,3023221,1148166116,1
Prunus spinosa,3023221,1148166139,1
Prunus spinosa,3023221,1148211141,1
Prunus spinosa,3023221,1701252636,1
Prunus spinosa,3023221,1148166028,1
Prunus spinosa,3023221,1697551463,1
Prunus spinosa,3023221,2515289399,1
Prunus spinosa,3023221,2243312032,1
Prunus spinosa,3023221,2514758768,1
Prunus spinosa,3023221,1697551331,1
Prunus spinosa,3023221,1697551177,1
Prunus spinosa,3023221,1697551265,1
Prunus spinosa,3023221,187230662,1
Prunus spinosa,3023221,2517239404,1
Prunus spinosa,3023221,1949284199,1
Prunus spinosa,3023221,1701238986,1
Prunus spinosa,3023221,1702296633,1
Prunus spinosa,3023221,2514139633,1
Prunus spinosa,3023221,2515186159,1
Prunus spinosa,3023221,1697551446,1
Prunus spinosa,3023221,1697551465,1
Prunus spinosa,3023221,1697551470,1
Prunus spinosa,3023221,1701272230,1
Prunus spinosa,3023221,1148627892,1
Prunus spinosa,3023221,2243310291,1
Prunus spinosa,3023221,2514794746,1
Prunus spinosa,3023221,2514129664,1
Prunus spinosa,3023221,2243311619,1
Prunus spinosa,3023221,2515198585,1
Prunus spinosa,3023221,575114414,1
Prunus spinosa,3023221,575223698,1
Prunus spinosa,3023221,575261872,1
Prunus spinosa,3023221,1702296716,1
Prunus spinosa,3023221,1697799318,1
Prunus spinosa,3023221,187229997,1
Prunus spinosa,3023221,187230548,1
Prunus spinosa,3023221,2516811626,1
Prunus spinosa,3023221,1100001827,1
Prunus spinosa,3023221,1144082318,1
Prunus spinosa,3023221,1697733285,1
Prunus spinosa,3023221,1148671701,1
Prunus spinosa,3023221,2515189285,1
Prunus spinosa,3023221,1099077881,1
Prunus spinosa,3023221,2243310135,1
Prunus spinosa,3023221,2515182706,1
Prunus spinosa,3023221,2595695916,1
Prunus spinosa,3023221,2515405420,1
Prunus spinosa,3023221,2515611642,1
Prunus spinosa,3023221,2515641803,1
Prunus spinosa,3023221,574895223,1
Prunus spinosa,3023221,2462820963,1
Prunus spinosa,3023221,2515412325,1
Prunus spinosa,3023221,575007939,1
Prunus spinosa,3023221,1697551457,1
Buxus sempervirens,2984671,1883455819,1
Buxus sempervirens,2984671,1849098082,1
Buxus sempervirens,2984671,2234520984,1
Buxus sempervirens,2984671,2462812966,1
Buxus sempervirens,2984671,2265592247,1
Buxus sempervirens,2984671,1831516815,1
Buxus sempervirens,2984671,2265594154,1
Buxus sempervirens,2984671,2417013045,1
Buxus sempervirens,2984671,1314596748,1
Buxus sempervirens,2984671,1949959531,1
Buxus sempervirens,2984671,1701915810,1
Buxus sempervirens,2984671,1849118618,1
Buxus sempervirens,2984671,2417011769,1
Buxus sempervirens,2984671,1230515902,1
